code_insee,nom_commune,code_postal,code_departement,nom_departement,code_region,nom_region,zone,population_commune,nb_codes_postaux,population_attribuee
89092,Châtel-Gérard,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,199,1,199
89093,Chaumont,89340,89,Yonne,27,Bourgogne-Franche-Comté,metro,645,1,645
89094,Chaumot,89500,89,Yonne,27,Bourgogne-Franche-Comté,metro,708,1,708
89095,Chemilly-sur-Serein,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,134,1,134
89096,Chemilly-sur-Yonne,89250,89,Yonne,27,Bourgogne-Franche-Comté,metro,887,1,887
89098,Cheney,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,235,1,235
89099,Cheny,89400,89,Yonne,27,Bourgogne-Franche-Comté,metro,2206,1,2206
89100,Chéroy,89690,89,Yonne,27,Bourgogne-Franche-Comté,metro,1760,1,1760
89101,Chéu,89600,89,Yonne,27,Bourgogne-Franche-Comté,metro,522,1,522
89102,Chevannes,89240,89,Yonne,27,Bourgogne-Franche-Comté,metro,2137,1,2137
89104,Chichée,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,297,1,297
89105,Chichery,89400,89,Yonne,27,Bourgogne-Franche-Comté,metro,426,1,426
89108,Chitry,89530,89,Yonne,27,Bourgogne-Franche-Comté,metro,346,1,346
89111,Les Clérimois,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,298,1,298
89112,Collan,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,155,1,155
89113,Collemiers,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,663,1,663
89115,Compigny,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,178,1,178
89116,Cornant,89500,89,Yonne,27,Bourgogne-Franche-Comté,metro,367,1,367
89117,Coulangeron,89580,89,Yonne,27,Bourgogne-Franche-Comté,metro,212,1,212
89118,Coulanges-la-Vineuse,89580,89,Yonne,27,Bourgogne-Franche-Comté,metro,783,1,783
89119,Coulanges-sur-Yonne,89480,89,Yonne,27,Bourgogne-Franche-Comté,metro,518,1,518
89120,Coulours,89320,89,Yonne,27,Bourgogne-Franche-Comté,metro,141,1,141
89122,Courgenay,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,564,1,564
89123,Courgis,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,231,1,231
89124,Courlon-sur-Yonne,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,1183,1,1183
89125,Courson-les-Carrières,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,900,1,900
89126,Courtoin,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,39,1,39
89127,Courtois-sur-Yonne,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,783,1,783
89128,Coutarnoux,89440,89,Yonne,27,Bourgogne-Franche-Comté,metro,124,1,124
89129,Crain,89480,89,Yonne,27,Bourgogne-Franche-Comté,metro,410,1,410
89130,Deux Rivières,89460,89,Yonne,27,Bourgogne-Franche-Comté,metro,1245,1,1245
89131,Cruzy-le-Châtel,89740,89,Yonne,27,Bourgogne-Franche-Comté,metro,222,1,222
89132,Cry,89390,89,Yonne,27,Bourgogne-Franche-Comté,metro,157,1,157
89133,Cudot,89116,89,Yonne,27,Bourgogne-Franche-Comté,metro,395,1,395
89134,Cussy-les-Forges,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,322,1,322
89136,Cuy,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,861,1,861
89137,Dannemoine,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,452,1,452
89139,Diges,89240,89,Yonne,27,Bourgogne-Franche-Comté,metro,1052,1,1052
89141,Dissangis,89440,89,Yonne,27,Bourgogne-Franche-Comté,metro,119,1,119
89142,Dixmont,89500,89,Yonne,27,Bourgogne-Franche-Comté,metro,887,1,887
89143,Dollot,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,327,1,327
89144,Domats,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,779,1,779
89145,Domecy-sur-Cure,89450,89,Yonne,27,Bourgogne-Franche-Comté,metro,403,1,403
89146,Domecy-sur-le-Vault,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,83,1,83
89147,Dracy,89130,89,Yonne,27,Bourgogne-Franche-Comté,metro,236,1,236
89148,Druyes-les-Belles-Fontaines,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,265,1,265
89149,Dyé,89360,89,Yonne,27,Bourgogne-Franche-Comté,metro,186,1,186
89150,Égleny,89240,89,Yonne,27,Bourgogne-Franche-Comté,metro,457,1,457
89151,Égriselles-le-Bocage,89500,89,Yonne,27,Bourgogne-Franche-Comté,metro,1381,1,1381
89152,Épineau-les-Voves,89400,89,Yonne,27,Bourgogne-Franche-Comté,metro,708,1,708
89153,Épineuil,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,508,1,508
89154,Escamps,89240,89,Yonne,27,Bourgogne-Franche-Comté,metro,836,1,836
89155,Escolives-Sainte-Camille,89290,89,Yonne,27,Bourgogne-Franche-Comté,metro,719,1,719
89156,Esnon,89210,89,Yonne,27,Bourgogne-Franche-Comté,metro,375,1,375
89158,Étais-la-Sauvin,89480,89,Yonne,27,Bourgogne-Franche-Comté,metro,631,1,631
89159,Étaule,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,382,1,382
89160,Étigny,89510,89,Yonne,27,Bourgogne-Franche-Comté,metro,747,1,747
89161,Étivey,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,181,1,181
89162,Évry,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,402,1,402
89163,La Ferté-Loupière,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,559,1,559
89164,Festigny,89480,89,Yonne,27,Bourgogne-Franche-Comté,metro,92,1,92
89165,Flacy,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,123,1,123
89167,Fleury-la-Vallée,89113,89,Yonne,27,Bourgogne-Franche-Comté,metro,1007,1,1007
89168,Fleys,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,164,1,164
89169,Flogny-la-Chapelle,89360,89,Yonne,27,Bourgogne-Franche-Comté,metro,935,1,935
89170,Foissy-lès-Vézelay,89450,89,Yonne,27,Bourgogne-Franche-Comté,metro,115,1,115
89171,Foissy-sur-Vanne,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,298,1,298
89172,Fontaine-la-Gaillarde,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,526,1,526
89173,Fontaines,89130,89,Yonne,27,Bourgogne-Franche-Comté,metro,459,1,459
89175,Fontenay-près-Chablis,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,134,1,134
89176,Fontenay-près-Vézelay,89450,89,Yonne,27,Bourgogne-Franche-Comté,metro,135,1,135
89177,Fontenay-sous-Fouronnes,89660,89,Yonne,27,Bourgogne-Franche-Comté,metro,90,1,90
89179,Fontenoy,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,305,1,305
89180,Fouchères,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,442,1,442
89181,Fournaudin,89320,89,Yonne,27,Bourgogne-Franche-Comté,metro,136,1,136
89182,Fouronnes,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,183,1,183
89183,Fresnes,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,61,1,61
89184,Fulvy,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,128,1,128
89186,Germigny,89600,89,Yonne,27,Bourgogne-Franche-Comté,metro,530,1,530
89187,Gigny,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,83,1,83
89188,Girolles,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,200,1,200
89189,Gisy-les-Nobles,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,545,1,545
89190,Givry,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,181,1,181
89191,Gland,89740,89,Yonne,27,Bourgogne-Franche-Comté,metro,36,1,36
89194,Grimault,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,115,1,115
89195,Gron,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,1288,1,1288
89196,Valravillon,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,1779,2,890
89196,Valravillon,89113,89,Yonne,27,Bourgogne-Franche-Comté,metro,1779,2,890
89197,Guillon-Terre-Plaine,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,703,1,703
89198,Gurgy,89250,89,Yonne,27,Bourgogne-Franche-Comté,metro,1723,1,1723
89199,Gy-l'Évêque,89580,89,Yonne,27,Bourgogne-Franche-Comté,metro,442,1,442
89200,Hauterive,89250,89,Yonne,27,Bourgogne-Franche-Comté,metro,390,1,390
89201,Héry,89550,89,Yonne,27,Bourgogne-Franche-Comté,metro,1784,1,1784
89202,Irancy,89290,89,Yonne,27,Bourgogne-Franche-Comté,metro,247,1,247
89203,Island,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,187,1,187
89204,L'Isle-sur-Serein,89440,89,Yonne,27,Bourgogne-Franche-Comté,metro,666,1,666
89205,Jaulges,89360,89,Yonne,27,Bourgogne-Franche-Comté,metro,418,1,418
89206,Joigny,89300,89,Yonne,27,Bourgogne-Franche-Comté,metro,9016,1,9016
89207,Jouancy,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,29,1,29
89208,Joux-la-Ville,89440,89,Yonne,27,Bourgogne-Franche-Comté,metro,1175,1,1175
89209,Jouy,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,510,1,510
89210,Jully,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,127,1,127
89211,Junay,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,61,1,61
89212,Jussy,89290,89,Yonne,27,Bourgogne-Franche-Comté,metro,351,1,351
89214,Lailly,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,199,1,199
89215,Lain,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,172,1,172
89216,Lainsecq,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,328,1,328
89217,Lalande,89130,89,Yonne,27,Bourgogne-Franche-Comté,metro,123,1,123
89218,Laroche-Saint-Cydroine,89400,89,Yonne,27,Bourgogne-Franche-Comté,metro,1185,1,1185
89219,Lasson,89570,89,Yonne,27,Bourgogne-Franche-Comté,metro,141,1,141
89220,Lavau,89170,89,Yonne,27,Bourgogne-Franche-Comté,metro,392,1,392
89221,Leugny,89130,89,Yonne,27,Bourgogne-Franche-Comté,metro,315,1,315
89222,Levis,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,223,1,223
89223,Lézinnes,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,666,1,666
89224,Lichères-près-Aigremont,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,154,1,154
89225,Lichères-sur-Yonne,89660,89,Yonne,27,Bourgogne-Franche-Comté,metro,49,1,49
89226,Lignorelles,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,185,1,185
89227,Ligny-le-Châtel,89144,89,Yonne,27,Bourgogne-Franche-Comté,metro,1200,1,1200
89228,Lindry,89240,89,Yonne,27,Bourgogne-Franche-Comté,metro,1326,1,1326
89229,Lixy,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,480,1,480
89230,Looze,89300,89,Yonne,27,Bourgogne-Franche-Comté,metro,443,1,443
89232,Lucy-le-Bois,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,326,1,326
89233,Lucy-sur-Cure,89270,89,Yonne,27,Bourgogne-Franche-Comté,metro,210,1,210
89234,Lucy-sur-Yonne,89480,89,Yonne,27,Bourgogne-Franche-Comté,metro,126,1,126
89235,Magny,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,870,1,870
89236,Maillot,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,1268,1,1268
89237,Mailly-la-Ville,89270,89,Yonne,27,Bourgogne-Franche-Comté,metro,493,1,493
89238,Mailly-le-Château,89660,89,Yonne,27,Bourgogne-Franche-Comté,metro,514,1,514
89239,Malay-le-Grand,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,1630,1,1630
89240,Malay-le-Petit,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,305,1,305
89242,Maligny,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,776,1,776
89244,Marmeaux,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,84,1,84
89245,Marsangy,89500,89,Yonne,27,Bourgogne-Franche-Comté,metro,870,1,870
89246,Massangis,89440,89,Yonne,27,Bourgogne-Franche-Comté,metro,332,1,332
89247,Mélisey,89430,89,Yonne,27,Bourgogne-Franche-Comté,metro,223,1,223
89248,Menades,89450,89,Yonne,27,Bourgogne-Franche-Comté,metro,36,1,36
89249,Mercy,89210,89,Yonne,27,Bourgogne-Franche-Comté,metro,77,1,77
89250,Méré,89144,89,Yonne,27,Bourgogne-Franche-Comté,metro,159,1,159
89251,Merry-la-Vallée,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,358,1,358
89252,Merry-Sec,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,172,1,172
89253,Merry-sur-Yonne,89660,89,Yonne,27,Bourgogne-Franche-Comté,metro,187,1,187
89254,Mézilles,89130,89,Yonne,27,Bourgogne-Franche-Comté,metro,520,1,520
89255,Michery,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,1078,1,1078
89256,Migé,89580,89,Yonne,27,Bourgogne-Franche-Comté,metro,384,1,384
89257,Migennes,89400,89,Yonne,27,Bourgogne-Franche-Comté,metro,6688,1,6688
89259,Môlay,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,101,1,101
89261,Molinons,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,273,1,273
89262,Molosmes,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,155,1,155
89263,Monéteau,89470,89,Yonne,27,Bourgogne-Franche-Comté,metro,4114,1,4114
89264,Montacher-Villegardin,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,719,1,719
89265,Montigny-la-Resle,89230,89,Yonne,27,Bourgogne-Franche-Comté,metro,572,1,572
89266,Montillot,89660,89,Yonne,27,Bourgogne-Franche-Comté,metro,247,1,247
89267,Montréal,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,161,1,161
89268,Mont-Saint-Sulpice,89250,89,Yonne,27,Bourgogne-Franche-Comté,metro,781,1,781
89270,Mouffy,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,137,1,137
89271,Moulins-en-Tonnerrois,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,111,1,111
89272,Moulins-sur-Ouanne,89130,89,Yonne,27,Bourgogne-Franche-Comté,metro,272,1,272
89273,Moutiers-en-Puisaye,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,268,1,268
89274,Nailly,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,1283,1,1283
89276,Neuvy-Sautour,89570,89,Yonne,27,Bourgogne-Franche-Comté,metro,873,1,873
89277,Nitry,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,372,1,372
89278,Noé,89320,89,Yonne,27,Bourgogne-Franche-Comté,metro,559,1,559
89279,Noyers,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,587,1,587
89280,Nuits,89390,89,Yonne,27,Bourgogne-Franche-Comté,metro,362,1,362
89281,Les Ormes,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,281,1,281
89282,Ormoy,89400,89,Yonne,27,Bourgogne-Franche-Comté,metro,638,1,638
89283,Ouanne,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,578,1,578
89284,Pacy-sur-Armançon,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,178,1,178
89285,Pailly,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,279,1,279
89286,Parly,89240,89,Yonne,27,Bourgogne-Franche-Comté,metro,817,1,817
89287,Paron,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,4834,1,4834
89288,Paroy-en-Othe,89210,89,Yonne,27,Bourgogne-Franche-Comté,metro,150,1,150
89289,Paroy-sur-Tholon,89300,89,Yonne,27,Bourgogne-Franche-Comté,metro,306,1,306
89290,Pasilly,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,54,1,54
89291,Passy,89510,89,Yonne,27,Bourgogne-Franche-Comté,metro,324,1,324
89292,Percey,89360,89,Yonne,27,Bourgogne-Franche-Comté,metro,248,1,248
89295,Perrigny,89000,89,Yonne,27,Bourgogne-Franche-Comté,metro,1247,1,1247
89296,Perrigny-sur-Armançon,89390,89,Yonne,27,Bourgogne-Franche-Comté,metro,123,1,123
89297,Pierre-Perthuis,89450,89,Yonne,27,Bourgogne-Franche-Comté,metro,103,1,103
89298,Piffonds,89330,89,Yonne,27,Bourgogne-Franche-Comté,metro,582,1,582
89299,Pimelles,89740,89,Yonne,27,Bourgogne-Franche-Comté,metro,61,1,61
89300,Pisy,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,80,1,80
89302,Plessis-Saint-Jean,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,217,1,217
89303,Poilly-sur-Serein,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,240,1,240
89304,Poilly-sur-Tholon,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,666,1,666
89306,Pontaubert,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,355,1,355
89307,Pontigny,89230,89,Yonne,27,Bourgogne-Franche-Comté,metro,752,1,752
89308,Pont-sur-Vanne,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,216,1,216
89309,Pont-sur-Yonne,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,3391,1,3391
89310,La Postolle,89260,89,Yonne,27,Bourgogne-Franche-Comté,metro,159,1,159
89311,Pourrain,89240,89,Yonne,27,Bourgogne-Franche-Comté,metro,1270,1,1270
89312,Précy-le-Sec,89440,89,Yonne,27,Bourgogne-Franche-Comté,metro,233,1,233
89313,Précy-sur-Vrin,89116,89,Yonne,27,Bourgogne-Franche-Comté,metro,427,1,427
89314,Prégilbert,89460,89,Yonne,27,Bourgogne-Franche-Comté,metro,180,1,180
89315,Préhy,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,157,1,157
89316,Provency,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,250,1,250
89318,Quarré-les-Tombes,89630,89,Yonne,27,Bourgogne-Franche-Comté,metro,619,1,619
89319,Quenne,89290,89,Yonne,27,Bourgogne-Franche-Comté,metro,479,1,479
89320,Quincerot,89740,89,Yonne,27,Bourgogne-Franche-Comté,metro,46,1,46
89321,Ravières,89390,89,Yonne,27,Bourgogne-Franche-Comté,metro,735,1,735
89323,Roffey,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,148,1,148
89324,Rogny-les-Sept-Écluses,89220,89,Yonne,27,Bourgogne-Franche-Comté,metro,700,1,700
89325,Ronchères,89170,89,Yonne,27,Bourgogne-Franche-Comté,metro,86,1,86
89326,Rosoy,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,1072,1,1072
89327,Rousson,89500,89,Yonne,27,Bourgogne-Franche-Comté,metro,386,1,386
89328,Rouvray,89230,89,Yonne,27,Bourgogne-Franche-Comté,metro,368,1,368
89329,Rugny,89430,89,Yonne,27,Bourgogne-Franche-Comté,metro,78,1,78
89331,Sainpuits,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,280,1,280
89332,Saint-Agnan,89340,89,Yonne,27,Bourgogne-Franche-Comté,metro,913,1,913
89333,Saint-André-en-Terre-Plaine,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,164,1,164
89334,Le Val d'Ocre,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,563,1,563
89335,Saint-Aubin-sur-Yonne,89300,89,Yonne,27,Bourgogne-Franche-Comté,metro,434,1,434
89336,Saint-Brancher,89630,89,Yonne,27,Bourgogne-Franche-Comté,metro,273,1,273
89337,Saint-Bris-le-Vineux,89530,89,Yonne,27,Bourgogne-Franche-Comté,metro,1024,1,1024
89338,Saint-Clément,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,2849,1,2849
89339,Sainte-Colombe,89440,89,Yonne,27,Bourgogne-Franche-Comté,metro,184,1,184
89341,Saint-Cyr-les-Colons,89800,89,Yonne,27,Bourgogne-Franche-Comté,metro,446,1,446
89342,Saint-Denis-lès-Sens,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,628,1,628
89344,Saint-Fargeau,89170,89,Yonne,27,Bourgogne-Franche-Comté,metro,1439,1,1439
89345,Saint-Florentin,89600,89,Yonne,27,Bourgogne-Franche-Comté,metro,4164,1,4164
89346,Saint-Georges-sur-Baulche,89000,89,Yonne,27,Bourgogne-Franche-Comté,metro,3151,1,3151
89347,Saint-Germain-des-Champs,89630,89,Yonne,27,Bourgogne-Franche-Comté,metro,342,1,342
89348,Saint-Julien-du-Sault,89330,89,Yonne,27,Bourgogne-Franche-Comté,metro,2173,1,2173
89349,Saint-Léger-Vauban,89630,89,Yonne,27,Bourgogne-Franche-Comté,metro,356,1,356
89350,Saint-Loup-d'Ordon,89330,89,Yonne,27,Bourgogne-Franche-Comté,metro,242,1,242
89351,Sainte-Magnance,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,477,1,477
89352,Saint-Martin-des-Champs,89170,89,Yonne,27,Bourgogne-Franche-Comté,metro,258,1,258
89353,Saint-Martin-d'Ordon,89330,89,Yonne,27,Bourgogne-Franche-Comté,metro,419,1,419
89354,Saint-Martin-du-Tertre,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,1536,1,1536
89355,Saint-Martin-sur-Armançon,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,138,1,138
89359,Saint-Maurice-aux-Riches-Hommes,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,407,1,407
89360,Saint-Maurice-le-Vieil,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,370,1,370
89361,Saint-Maurice-Thizouaille,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,256,1,256
89362,Saint-Moré,89270,89,Yonne,27,Bourgogne-Franche-Comté,metro,176,1,176
89363,Sainte-Pallaye,89460,89,Yonne,27,Bourgogne-Franche-Comté,metro,97,1,97
89364,Saint-Père,89450,89,Yonne,27,Bourgogne-Franche-Comté,metro,289,1,289
89365,Saint-Privé,89220,89,Yonne,27,Bourgogne-Franche-Comté,metro,515,1,515
89367,Saints-en-Puisaye,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,548,1,548
89368,Saint-Sauveur-en-Puisaye,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,905,1,905
89369,Saint-Sérotin,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,596,1,596
89370,Saint-Valérien,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,1823,1,1823
89371,Sainte-Vertu,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,66,1,66
89373,Saligny,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,647,1,647
89374,Sambourg,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,63,1,63
89375,Santigny,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,83,1,83
89376,Sarry,89310,89,Yonne,27,Bourgogne-Franche-Comté,metro,133,1,133
89377,Sauvigny-le-Beuréal,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,67,1,67
89378,Sauvigny-le-Bois,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,742,1,742
89379,Savigny-en-Terre-Plaine,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,137,1,137
89380,Savigny-sur-Clairis,89150,89,Yonne,27,Bourgogne-Franche-Comté,metro,450,1,450
89382,Seignelay,89250,89,Yonne,27,Bourgogne-Franche-Comté,metro,1476,1,1476
89383,Sementron,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,107,1,107
89384,Senan,89710,89,Yonne,27,Bourgogne-Franche-Comté,metro,672,1,672
89385,Sennevoy-le-Bas,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,75,1,75
89386,Sennevoy-le-Haut,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,121,1,121
89387,Sens,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,27106,1,27106
89388,Sépeaux-Saint Romain,89116,89,Yonne,27,Bourgogne-Franche-Comté,metro,506,1,506
89390,Serbonnes,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,716,1,716
89391,Sergines,89140,89,Yonne,27,Bourgogne-Franche-Comté,metro,1223,1,1223
89392,Sermizelles,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,248,1,248
89393,Serrigny,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,112,1,112
89394,Sery,89270,89,Yonne,27,Bourgogne-Franche-Comté,metro,79,1,79
89395,Les Sièges,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,439,1,439
89397,Sommecaise,89110,89,Yonne,27,Bourgogne-Franche-Comté,metro,388,1,388
89398,Sormery,89570,89,Yonne,27,Bourgogne-Franche-Comté,metro,374,1,374
89399,Soucy,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,1536,1,1536
89400,Sougères-en-Puisaye,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,289,1,289
89402,Soumaintrain,89570,89,Yonne,27,Bourgogne-Franche-Comté,metro,211,1,211
89403,Stigny,89160,89,Yonne,27,Bourgogne-Franche-Comté,metro,89,1,89
89404,Subligny,89100,89,Yonne,27,Bourgogne-Franche-Comté,metro,508,1,508
89405,Les Hauts de Forterre,89560,89,Yonne,27,Bourgogne-Franche-Comté,metro,462,1,462
89406,Talcy,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,83,1,83
89407,Tanlay,89430,89,Yonne,27,Bourgogne-Franche-Comté,metro,897,1,897
89408,Tannerre-en-Puisaye,89350,89,Yonne,27,Bourgogne-Franche-Comté,metro,269,1,269
89409,Tharoiseau,89450,89,Yonne,27,Bourgogne-Franche-Comté,metro,66,1,66
89410,Tharot,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,113,1,113
89411,Les Vallées de la Vanne,89190,89,Yonne,27,Bourgogne-Franche-Comté,metro,1021,2,510
89411,Les Vallées de la Vanne,89320,89,Yonne,27,Bourgogne-Franche-Comté,metro,1021,2,510
89412,Thizy,89420,89,Yonne,27,Bourgogne-Franche-Comté,metro,186,1,186
89413,Thorey,89430,89,Yonne,27,Bourgogne-Franche-Comté,metro,44,1,44
89414,Thorigny-sur-Oreuse,89260,89,Yonne,27,Bourgogne-Franche-Comté,metro,1396,1,1396
89415,Thory,89200,89,Yonne,27,Bourgogne-Franche-Comté,metro,191,1,191
89416,Thury,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,418,1,418
89417,Tissey,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,108,1,108
89418,Tonnerre,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,4261,1,4261
89419,Toucy,89130,89,Yonne,27,Bourgogne-Franche-Comté,metro,2571,1,2571
89420,Treigny-Perreuse-Sainte-Colombe,89520,89,Yonne,27,Bourgogne-Franche-Comté,metro,1083,1,1083
89422,Trichey,89430,89,Yonne,27,Bourgogne-Franche-Comté,metro,42,1,42
89423,Tronchoy,89700,89,Yonne,27,Bourgogne-Franche-Comté,metro,119,1,119
89424,Trucy-sur-Yonne,89460,89,Yonne,27,Bourgogne-Franche-Comté,metro,132,1,132
89425,Turny,89570,89,Yonne,27,Bourgogne-Franche-Comté,metro,645,1,645
89426,Val-de-Mercy,89580,89,Yonne,27,Bourgogne-Franche-Comté,metro,363,1,363
